season,episode,title,character,dialogue
6,04, George Stephanopoulos ,Rachel," Oh, God, ask them what they want. "
6,04, George Stephanopoulos ,Monica," (on phone) Could you please tell me what
this is in reference to? (Listens) Yes, hold on. (To Rachel) Um, they say there's been
some unusual activity on your account. "
6,04, George Stephanopoulos ,Rachel, But I haven't used my card in weeks! 
6,04, George Stephanopoulos ,Monica," That is the unusual
activity. Look, they just wanna see if you're okay. "
6,04, George Stephanopoulos ,Rachel," They wanna know if I'm okay. Okay.. they
wanna know if I'm okay, okay, let's see. Well, let's see, the FICA guys took all my money,
everyone I know is either getting married, or getting promoted, or getting pregnant, and
I'm getting coffee! And it's not even for me! So if that sounds like I'm okay, okay, then
you can tell them I'm okay, okay? "
6,04, George Stephanopoulos ,Monica," (pauses then on the phone) Uh- Rachel has
left the building, can you call back? "
6,04, George Stephanopoulos ,Rachel," Alright, c'mon! (Miserably) Let's play Twister!"
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Ross," (squeezing past people) Sorry, sorry... Uh-oh.
"
6,04, George Stephanopoulos ,Chandler," What? There was ice there that night with
Carol? Plastic seats? Four thousand angry Pittsburgh fans? "
6,04, George Stephanopoulos ,Ross," No, actually I was just saying it looks like
we're not sitting together. But now you mention it, there was ice there that
night... It was the first frost... "
6,04, George Stephanopoulos ,Joey," C'mon, sit. Just sit down, sit. "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Monica," You should feel great about yourself! You're
doing this amazing independence thing! "
6,04, George Stephanopoulos ,Rachel," Monica, what is so amazing? I gave up, like,
everything. And for what? "
6,04, George Stephanopoulos ,Phoebe, You are just like Jack. 
6,04, George Stephanopoulos ,Rachel, ...Jack from downstairs? 
6,04, George Stephanopoulos ,Phoebe," No, Jack and the Beanstalk. "
6,04, George Stephanopoulos ,Monica," Ah, the other Jack. "
6,04, George Stephanopoulos ,Phoebe," Yeah, right! See, he gave up something, but
then he got those magic beans. And then he woke up, and there was this, this big plant
outside his window, full of possibilities and stuff.. And he lived in a village, and you
live in the Village.. "
6,04, George Stephanopoulos ,Rachel," Okay, but Pheebs, Pheebs, Jack gave up a
cow, I gave up an orthodontist. Okay, I-I-I know, I know I didn't love him- "
6,04, George Stephanopoulos ,Phoebe," Oh, see, Jack did love the cow. "
6,04, George Stephanopoulos ,Rachel," But see, it was a plan. Y'know, it was
clear. It was figured out, and now everything's just kinda like... "
6,04, George Stephanopoulos ,Phoebe, Floopy? 
6,04, George Stephanopoulos ,Rachel, Yeah. 
6,04, George Stephanopoulos ,Monica," So what, you're not the only one. I mean,
half the time we don't know where we're going. You've just gotta figure at some point it's
all gonna come together, and it's just gonna be... un-floopy. "
6,04, George Stephanopoulos ,Phoebe," Oh, like that's a word. "
6,04, George Stephanopoulos ,Rachel," Okay, but Monica, what if- what if it
doesn't come together? "
6,04, George Stephanopoulos ,Monica, ...Pheebs? 
6,04, George Stephanopoulos ,Phoebe," Oh, well... 'cause.... you just... I don't
like this question. "
6,04, George Stephanopoulos ,Rachel," Okay, see, see, you guys, what if we don't
get magic beans? I mean, what if all we've got are.. beans? "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Ross," Get him! GET HIM! Get him! Get- YESSS! Not
laughing now, are ya pal! "
6,04, George Stephanopoulos ,Chandler," (to Ross) See buddy, that's all you need,
a bunch of toothless guys hitting each other with sticks. "
6,04, George Stephanopoulos ,Ross, Pass it! Pass it! 
6,04, George Stephanopoulos ,Chandler, He's open! 
6,04, George Stephanopoulos ,All, Shoot! Shoot! Shoot! 
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Chandler," Hey, look, we're on that TV thing! "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Chandler, (to the receptionist)'Scuse me. 
6,04, George Stephanopoulos ,Receptionist," (holds up her hand—she is on the
phone) It says to call this number if you're not completely satisfied with this candy bar.
Well, I'm not completely satisfied. "
6,04, George Stephanopoulos ,Chandler," Listen, it's kind of an emergency. Well, I
guess you know that, or we'd be in the predicament room. (The receptionist glares at him.)
"
6,04, George Stephanopoulos ,Receptionist," (on phone) Hold on. (To Chandler) Fill
these out, sit over there. (Tosses him some forms.) "
6,04, George Stephanopoulos ,Ross," (jumping to his feet) Look, I don't wanna make
any trouble, okay, but I'm in a lot of pain here, alright? My face is dented. "
6,04, George Stephanopoulos ,Receptionist," Well, you'll have to wait your turn. "
6,04, George Stephanopoulos ,Joey," Well, how long do you think it'll be? "
6,04, George Stephanopoulos ,Receptionist, (sarcastic) Any minute now. 
6,04, George Stephanopoulos ,Ross," Hey, this- (she gives him a look and the guys
back off) Heyy... "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Rachel," I'm so sorry, you guys. I didn't mean to
bring you down. "
6,04, George Stephanopoulos ,Monica," No, you were right. I don't have a plan.
(There's a knock on the door.) "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Rachel," Thank God. Food. (She goes to answer the
door.) "
6,04, George Stephanopoulos ,Monica, Phoebe? 
6,04, George Stephanopoulos ,Phoebe, What? 
6,04, George Stephanopoulos ,Monica, Do you have a plan? 
6,04, George Stephanopoulos ,Phoebe, I don't even have a 'pl'. 
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Rachel," (miserably) No, no, that's not what we
ordered... We ordered a fat-free crust with extra cheese. "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Monica," (leaping off of the couch and runs up) Wait!
Did you say 'G.Stephanopoulos?' "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Monica," Wait, was this a-a small mediterranean guy
with curiously intelligent good looks? "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Monica, Was he wearing a stunning blue suit? 
6,04, George Stephanopoulos ,Phoebe, And-and a power tie? 
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Monica, (staggered) Oh God. 
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Monica," Are you nuts?! We've got George
Stephanopoulos' pizza! (Rachel pays him, Monica grabs some binoculars, and runs to the
window.) "
6,04, George Stephanopoulos ,Rachel," Uh, Pheebs? Who's George Snuffalopagus? "
6,04, George Stephanopoulos ,Phoebe, Big Bird's friend. 
6,04, George Stephanopoulos ,Monica, I see pizza! 
6,04, George Stephanopoulos ,Phoebe," Oh, I wanna see! Lemme see! Lemme see! (She
runs up and takes the binoculars.) "
6,04, George Stephanopoulos ,Rachel, Hello? Who are we spying on? 
6,04, George Stephanopoulos ,Monica," White House adviser? Clinton's campaign guy?
The one with the great hair, sexy smile, really cute butt? "
6,04, George Stephanopoulos ,Rachel," Oh, him, the little guy? Oh, I love him! "
6,04, George Stephanopoulos ,Phoebe," Ooh, wait.. wait, I see a woman. "
6,04, George Stephanopoulos ,Monica, Please tell me it's his mother. 
6,04, George Stephanopoulos ,Phoebe, Definitely not his mother. 
6,04, George Stephanopoulos ,Monica," Oh, no... "
6,04, George Stephanopoulos ,Phoebe," Oh, wait, she's walking across the floor..
she's walking.. she's walking.. she's going for the pizza- (Yelling) Hey, that's not for
you, bitch! (Phoebe covers her mouth with her hand walks away from the window.) "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Chandler," Excuse me, look, we've been here for over
an hour, and a lot of people less sick than my friend have gone in. I mean, that guy with
the toe thing? Who's he sleeping with? (She slides the gladd panel over and Chandler talks
through it in a loud voice.) Oh, c'mon Dora, don't be mad... I know we both said some
things we didn't mean, but that doesn't mean we still don't love each other. (To the
waiting room.) Y'know, I feel like I've lost her.. (She slides the panel back, he turns,
and it takes him by surprise.) Ba-! "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Monica, Light still out? 
6,04, George Stephanopoulos ,Rachel, Yeah. 
6,04, George Stephanopoulos ,Monica, Oh. Maybe they're- napping. 
6,04, George Stephanopoulos ,Rachel," Oh please, they're having sex. "
6,04, George Stephanopoulos ,Monica and Phoebe, Shut up! 
6,04, George Stephanopoulos ,Rachel," So, whaddya think George is like? "
6,04, George Stephanopoulos ,Monica, I think he's shy. 
6,04, George Stephanopoulos ,Phoebe, Yeah? 
6,04, George Stephanopoulos ,Monica," Yeah. I think you have to draw him out. And
then- when you do- he's a preppy animal. "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Ross," I remember the moonlight coming through the
window- and her face had the most incredible glow. "
6,04, George Stephanopoulos ,Chandler," Yes, the moon, the glow, the magical
feeling, you did this part- Could I get some painkillers over here, please? "
6,04, George Stephanopoulos ,Joey," He's right, enough, already. What is the big
deal about today? So you slept with her for the first time, so what? You slept with her
for seven years after that. "
6,04, George Stephanopoulos ,Ross," Look, it's just a little more complicated... "
6,04, George Stephanopoulos ,Chandler," Well, what? What? What is it? That she
left you? That she likes women? That she left you for another woman that likes women? "
6,04, George Stephanopoulos ,Ross," Little louder, okay, I think there's a man on
the twelfth floor in a coma that didn't quite hear you... "
6,04, George Stephanopoulos ,Chandler, Then what? 
6,04, George Stephanopoulos ,Ross," My first time with Carol was... (He mumbles
the last part) "
6,04, George Stephanopoulos ,Joey, What? 
6,04, George Stephanopoulos ,Ross, It was my first time. 
6,04, George Stephanopoulos ,Joey, With Carol? (Ross gives him a look.) Oh. 
6,04, George Stephanopoulos ,Chandler," So in your whole life, you've only been
with one—(He gets a look too)—oh. "
6,04, George Stephanopoulos ,Joey," Whoah, boy, hockey was a big mistake! There
was a whole bunch of stuff we could've done tonight! "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Monica," Okay. Okay, I got one. Do you remember that
vegetarian pate that I made that you loved so much? "
6,04, George Stephanopoulos ,Phoebe, Uh-huh. 
6,04, George Stephanopoulos ,Monica," Well, unless goose is a vegetable...ha
haaaah! "
6,04, George Stephanopoulos ,Phoebe," Oh! Oh! Oh! Okay, fine, fine. Now I don't
feel so bad about sleeping with Jason Hurley. "
6,04, George Stephanopoulos ,Monica, What?! You slept with Jason? 
6,04, George Stephanopoulos ,Phoebe, You'd already broken up. 
6,04, George Stephanopoulos ,Rachel, How long? 
6,04, George Stephanopoulos ,Phoebe, A couple hours. 
6,04, George Stephanopoulos ,Monica," Oh, that's nice! "
6,04, George Stephanopoulos ,Rachel," Okay, okay, okay, I got one! (She sits up
and the cushion she was leaning against falls off of the balcony.) Anyway- The valentine
Tommy Rollerson left in your locker was really from me. "
6,04, George Stephanopoulos ,Monica, Excuse me?! 
6,04, George Stephanopoulos ,Rachel," Hello? Like he was really gonna send you
one? (To Phoebe) She was a big girl. "
6,04, George Stephanopoulos ,Monica," Really. Well, at least 'big girls' don't pee
in their pants in seventh grade! "
6,04, George Stephanopoulos ,Rachel," I was laughing! You made me laugh! (Monica
and Rachel start to squabble) "
6,04, George Stephanopoulos ,Phoebe, There he is! There he is! 
6,04, George Stephanopoulos ,Monica, Where? 
6,04, George Stephanopoulos ,Phoebe, Right- where we've been looking all night! 
6,04, George Stephanopoulos ,Rachel, He is so cute! 
6,04, George Stephanopoulos ,Monica," Oh, George, baby, drop the towel! "
6,04, George Stephanopoulos ,All," Yeah, drop it! Drop the towel! Please drop
the—(pause)—wowww. "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Joey," Man. Can you believe he's only had sex with
one woman? "
6,04, George Stephanopoulos ,Chandler," I think it's great. Y'know, it's sweet,
it's romantic... "
6,04, George Stephanopoulos ,Joey, Really? 
6,04, George Stephanopoulos ,Chandler," No, you kidding? The guy's a freak.. (Ross
enters off camera) "
6,04, George Stephanopoulos ,Both," Hey, buddy. "
6,04, George Stephanopoulos ,Ross," Hi. (He is wearing a piece of steel bandaged
to his nose.  He tosses some forms onto reception desk.) "
6,04, George Stephanopoulos ,Receptionist," (sarcastic) Oh, that's attractive. "
6,04, George Stephanopoulos ,Chandler," Oh, I thought you were great in Silence of
the Lambs. Oh come on, admit it! All things considered, you had fun tonight. "
6,04, George Stephanopoulos ,Ross," Fun? Where was the fun? Tell me specifically,
which part was the fun part? Where's my puck? "
6,04, George Stephanopoulos ,Joey," Oh, ah- the kid has it. "
6,04, George Stephanopoulos ,Ross," The kid...? (To the kid) Excuse me, uh,
that's, that's my puck. "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Chandler," You gotta do it, man. "
6,04, George Stephanopoulos ,Ross," (to the kid) Oh yeah? Well, I'm rubber, you're
glue, whatever—(to Chandler)—can't do it. (to the kid) Listen, uh- gimme back my
puck. "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Ross," 'Yes', how about. C'mere. Gimme! "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Receptionist, Hey! Hey! No rough holding in my ER! 
6,04, George Stephanopoulos ,Ross," (tries to snatch it from the kid) GIVE ME MY
PUCK!! (but it files out of his grasp and knocks out the receptionist) "
6,04, George Stephanopoulos ,Ross, ...Now that was fun. 
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Ross," (Doing the spinning) Okay, Monica"
6,04, George Stephanopoulos ,Monica," Could've played Monopoly, but
nooooo. "
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Chandler, Thanks. (The guy nods and leaves) 
6,04, George Stephanopoulos ,Ross," Okay, Pheebs"
6,04, George Stephanopoulos ,,
6,04, George Stephanopoulos ,Chandler," Hello? Oh, uh, Rachel, it's the Visa card
people. "
6,04, George Stephanopoulos ,Rachel," Oh, okay. Will you take my place? "
6,04, George Stephanopoulos ,Chandler," Alright. (on phone) Yes, this is Rachel. "
6,04, George Stephanopoulos ,Rachel," Nooo! (She grabs the phone and Chandler
takes her place on the mat.) (On phone) Hello? (Listens) Oh, yeah, no, I know, I-I haven't
been using it much. (Listens) Oh, well, thanks, but, I'm okay, really. "
